id_meteo,timestamp_completo,temperatura,temperatura_percepita,codice_meteo,descrizione,fascia_temperatura
1178,2021-02-19 01:00:00,7.80,5.10,2,Nuvoloso,Freddo
1179,2021-02-19 02:00:00,8.30,5.40,3,Nuvoloso,Freddo
1180,2021-02-19 03:00:00,8.90,5.90,3,Nuvoloso,Freddo
1181,2021-02-19 04:00:00,8.40,5.60,3,Nuvoloso,Freddo
1182,2021-02-19 05:00:00,8.40,5.70,1,Nuvoloso,Freddo
1183,2021-02-19 06:00:00,7.60,4.80,0,Cielo Sereno,Freddo
1184,2021-02-19 07:00:00,7.80,4.60,3,Nuvoloso,Freddo
1185,2021-02-19 08:00:00,9.10,6.00,3,Nuvoloso,Freddo
1186,2021-02-19 09:00:00,11.20,8.40,3,Nuvoloso,Mite
1187,2021-02-19 10:00:00,12.80,10.10,3,Nuvoloso,Mite
1188,2021-02-19 11:00:00,13.60,11.00,3,Nuvoloso,Mite
1189,2021-02-19 12:00:00,14.40,11.90,3,Nuvoloso,Mite
1190,2021-02-19 13:00:00,14.90,13.50,3,Nuvoloso,Mite
1191,2021-02-19 14:00:00,15.30,13.80,3,Nuvoloso,Mite
1192,2021-02-19 15:00:00,15.00,13.70,3,Nuvoloso,Mite
1193,2021-02-19 16:00:00,14.40,13.20,2,Nuvoloso,Mite
1194,2021-02-19 17:00:00,12.40,11.80,2,Nuvoloso,Mite
1195,2021-02-19 18:00:00,11.90,11.10,2,Nuvoloso,Mite
1196,2021-02-19 19:00:00,9.10,7.50,2,Nuvoloso,Freddo
1197,2021-02-19 20:00:00,9.80,7.20,2,Nuvoloso,Freddo
1198,2021-02-19 21:00:00,9.20,6.80,2,Nuvoloso,Freddo
1199,2021-02-19 22:00:00,9.60,7.00,3,Nuvoloso,Freddo
1200,2021-02-19 23:00:00,9.60,7.10,3,Nuvoloso,Freddo
1201,2021-02-20 00:00:00,8.60,6.10,3,Nuvoloso,Freddo
1202,2021-02-20 01:00:00,9.80,6.40,3,Nuvoloso,Freddo
1203,2021-02-20 02:00:00,9.60,6.60,1,Nuvoloso,Freddo
1204,2021-02-20 03:00:00,9.60,6.60,3,Nuvoloso,Freddo
1205,2021-02-20 04:00:00,9.40,6.20,2,Nuvoloso,Freddo
1206,2021-02-20 05:00:00,9.20,5.80,2,Nuvoloso,Freddo
1207,2021-02-20 06:00:00,8.80,5.40,2,Nuvoloso,Freddo
1208,2021-02-20 07:00:00,8.20,5.60,0,Cielo Sereno,Freddo
1209,2021-02-20 08:00:00,8.90,6.60,0,Cielo Sereno,Freddo
1210,2021-02-20 09:00:00,10.90,9.00,0,Cielo Sereno,Mite
1211,2021-02-20 10:00:00,13.00,11.70,0,Cielo Sereno,Mite
1212,2021-02-20 11:00:00,14.30,13.10,0,Cielo Sereno,Mite
1213,2021-02-20 12:00:00,14.90,13.50,0,Cielo Sereno,Mite
1214,2021-02-20 13:00:00,14.60,13.10,0,Cielo Sereno,Mite
1215,2021-02-20 14:00:00,14.20,12.20,1,Nuvoloso,Mite
1216,2021-02-20 15:00:00,13.90,12.10,1,Nuvoloso,Mite
1217,2021-02-20 16:00:00,13.90,12.40,0,Cielo Sereno,Mite
1218,2021-02-20 17:00:00,12.80,12.10,0,Cielo Sereno,Mite
1219,2021-02-20 18:00:00,11.10,9.30,1,Nuvoloso,Mite
1220,2021-02-20 19:00:00,9.40,7.80,1,Nuvoloso,Freddo
1221,2021-02-20 20:00:00,9.00,7.60,0,Cielo Sereno,Freddo
1222,2021-02-20 21:00:00,7.00,5.30,0,Cielo Sereno,Freddo
1223,2021-02-20 22:00:00,6.80,4.80,0,Cielo Sereno,Freddo
1224,2021-02-20 23:00:00,6.70,4.30,0,Cielo Sereno,Freddo
1225,2021-02-21 00:00:00,6.40,4.00,0,Cielo Sereno,Freddo
1226,2021-02-21 01:00:00,6.20,4.10,0,Cielo Sereno,Freddo
1227,2021-02-21 02:00:00,6.10,4.00,0,Cielo Sereno,Freddo
1228,2021-02-21 03:00:00,5.80,3.70,0,Cielo Sereno,Freddo
1229,2021-02-21 04:00:00,5.40,3.30,0,Cielo Sereno,Freddo
1230,2021-02-21 05:00:00,5.00,2.90,0,Cielo Sereno,Freddo
1231,2021-02-21 06:00:00,4.30,2.20,0,Cielo Sereno,Freddo
1232,2021-02-21 07:00:00,3.80,1.70,0,Cielo Sereno,Freddo
1233,2021-02-21 08:00:00,4.90,2.80,0,Cielo Sereno,Freddo
1234,2021-02-21 09:00:00,8.60,7.20,0,Cielo Sereno,Freddo
1235,2021-02-21 10:00:00,10.00,8.80,0,Cielo Sereno,Mite
1236,2021-02-21 11:00:00,11.40,10.20,0,Cielo Sereno,Mite
1237,2021-02-21 12:00:00,12.60,11.30,0,Cielo Sereno,Mite
1238,2021-02-21 13:00:00,11.20,9.90,1,Nuvoloso,Mite
1239,2021-02-21 14:00:00,11.80,10.40,3,Nuvoloso,Mite
1240,2021-02-21 15:00:00,12.00,10.70,1,Nuvoloso,Mite
1241,2021-02-21 16:00:00,12.10,10.80,0,Cielo Sereno,Mite
1242,2021-02-21 17:00:00,11.80,10.60,0,Cielo Sereno,Mite
1243,2021-02-21 18:00:00,8.90,7.30,0,Cielo Sereno,Freddo
1244,2021-02-21 19:00:00,8.40,6.80,1,Nuvoloso,Freddo
1245,2021-02-21 20:00:00,6.60,4.60,1,Nuvoloso,Freddo
1246,2021-02-21 21:00:00,6.30,4.40,0,Cielo Sereno,Freddo
1247,2021-02-21 22:00:00,5.40,3.50,0,Cielo Sereno,Freddo
1248,2021-02-21 23:00:00,4.20,2.10,0,Cielo Sereno,Freddo
1249,2021-02-22 00:00:00,4.40,2.40,0,Cielo Sereno,Freddo
1250,2021-02-22 01:00:00,5.50,3.70,1,Nuvoloso,Freddo
1251,2021-02-22 02:00:00,6.20,4.50,2,Nuvoloso,Freddo
1252,2021-02-22 03:00:00,6.50,4.90,2,Nuvoloso,Freddo
1253,2021-02-22 04:00:00,6.80,5.20,2,Nuvoloso,Freddo
1254,2021-02-22 05:00:00,6.60,5.00,2,Nuvoloso,Freddo
1255,2021-02-22 06:00:00,6.60,5.00,1,Nuvoloso,Freddo
1256,2021-02-22 07:00:00,6.00,4.30,1,Nuvoloso,Freddo
1257,2021-02-22 08:00:00,7.10,5.50,1,Nuvoloso,Freddo
1258,2021-02-22 09:00:00,9.10,8.20,1,Nuvoloso,Freddo
1259,2021-02-22 10:00:00,10.30,9.20,2,Nuvoloso,Mite
1260,2021-02-22 11:00:00,11.20,10.00,3,Nuvoloso,Mite
1261,2021-02-22 12:00:00,12.10,10.80,3,Nuvoloso,Mite
1262,2021-02-22 13:00:00,10.90,9.60,3,Nuvoloso,Mite
1263,2021-02-22 14:00:00,11.50,10.10,3,Nuvoloso,Mite
1264,2021-02-22 15:00:00,11.90,10.50,2,Nuvoloso,Mite
1265,2021-02-22 16:00:00,12.00,10.70,3,Nuvoloso,Mite
1266,2021-02-22 17:00:00,11.40,10.20,3,Nuvoloso,Mite
1267,2021-02-22 18:00:00,9.20,8.00,3,Nuvoloso,Freddo
1268,2021-02-22 19:00:00,10.10,9.20,1,Nuvoloso,Mite
1269,2021-02-22 20:00:00,7.80,6.50,2,Nuvoloso,Freddo
1270,2021-02-22 21:00:00,7.50,6.30,2,Nuvoloso,Freddo
1271,2021-02-22 22:00:00,7.70,6.40,3,Nuvoloso,Freddo
1272,2021-02-22 23:00:00,7.70,6.10,3,Nuvoloso,Freddo
1273,2021-02-23 00:00:00,8.00,6.10,3,Nuvoloso,Freddo
1274,2021-02-23 01:00:00,6.80,4.60,2,Nuvoloso,Freddo
1275,2021-02-23 02:00:00,6.60,4.40,0,Cielo Sereno,Freddo
1276,2021-02-23 03:00:00,6.20,3.90,0,Cielo Sereno,Freddo
1277,2021-02-23 04:00:00,6.20,3.80,0,Cielo Sereno,Freddo
1278,2021-02-23 05:00:00,5.80,3.50,0,Cielo Sereno,Freddo
1279,2021-02-23 06:00:00,5.30,2.80,0,Cielo Sereno,Freddo
1280,2021-02-23 07:00:00,4.70,2.10,0,Cielo Sereno,Freddo
1281,2021-02-23 08:00:00,6.10,3.50,0,Cielo Sereno,Freddo
1282,2021-02-23 09:00:00,10.20,8.60,0,Cielo Sereno,Mite
1283,2021-02-23 10:00:00,12.90,11.30,0,Cielo Sereno,Mite
1284,2021-02-23 11:00:00,13.80,11.90,0,Cielo Sereno,Mite
1285,2021-02-23 12:00:00,14.60,12.90,0,Cielo Sereno,Mite
1286,2021-02-23 13:00:00,14.70,13.40,0,Cielo Sereno,Mite
1287,2021-02-23 14:00:00,15.10,13.60,0,Cielo Sereno,Mite
1288,2021-02-23 15:00:00,15.40,14.00,0,Cielo Sereno,Mite
1289,2021-02-23 16:00:00,15.20,14.00,0,Cielo Sereno,Mite
1290,2021-02-23 17:00:00,13.60,13.10,0,Cielo Sereno,Mite
1291,2021-02-23 18:00:00,12.60,11.20,0,Cielo Sereno,Mite
1292,2021-02-23 19:00:00,8.60,6.70,0,Cielo Sereno,Freddo
1293,2021-02-23 20:00:00,9.40,7.90,0,Cielo Sereno,Freddo
1294,2021-02-23 21:00:00,8.00,6.20,0,Cielo Sereno,Freddo
1295,2021-02-23 22:00:00,6.70,4.80,0,Cielo Sereno,Freddo
1296,2021-02-23 23:00:00,6.30,4.40,0,Cielo Sereno,Freddo
1297,2021-02-24 00:00:00,6.30,4.20,0,Cielo Sereno,Freddo
1298,2021-02-24 01:00:00,6.20,3.80,0,Cielo Sereno,Freddo
1299,2021-02-24 02:00:00,6.40,3.90,0,Cielo Sereno,Freddo
1300,2021-02-24 03:00:00,6.60,4.00,0,Cielo Sereno,Freddo
1301,2021-02-24 04:00:00,6.70,4.20,0,Cielo Sereno,Freddo
1302,2021-02-24 05:00:00,6.80,4.10,0,Cielo Sereno,Freddo
1303,2021-02-24 06:00:00,6.30,3.80,0,Cielo Sereno,Freddo
1304,2021-02-24 07:00:00,6.20,3.50,0,Cielo Sereno,Freddo
1305,2021-02-24 08:00:00,8.10,5.60,0,Cielo Sereno,Freddo
1306,2021-02-24 09:00:00,12.10,10.00,0,Cielo Sereno,Mite
1307,2021-02-24 10:00:00,14.10,12.20,0,Cielo Sereno,Mite
1308,2021-02-24 11:00:00,15.30,13.50,0,Cielo Sereno,Mite
1309,2021-02-24 12:00:00,16.50,14.80,0,Cielo Sereno,Mite
1310,2021-02-24 13:00:00,17.20,15.40,0,Cielo Sereno,Mite
1311,2021-02-24 14:00:00,17.70,15.90,0,Cielo Sereno,Mite
1312,2021-02-24 15:00:00,17.90,16.20,0,Cielo Sereno,Mite
1313,2021-02-24 16:00:00,17.50,16.20,0,Cielo Sereno,Mite
1314,2021-02-24 17:00:00,15.20,14.70,0,Cielo Sereno,Mite
1315,2021-02-24 18:00:00,10.70,8.70,0,Cielo Sereno,Mite
1316,2021-02-24 19:00:00,11.10,9.40,0,Cielo Sereno,Mite
1317,2021-02-24 20:00:00,9.70,7.60,0,Cielo Sereno,Freddo
1318,2021-02-24 21:00:00,8.60,6.50,0,Cielo Sereno,Freddo
1319,2021-02-24 22:00:00,7.80,5.50,0,Cielo Sereno,Freddo
1320,2021-02-24 23:00:00,7.30,5.00,0,Cielo Sereno,Freddo
1321,2021-02-25 00:00:00,6.90,4.40,0,Cielo Sereno,Freddo
1322,2021-02-25 01:00:00,7.80,5.00,0,Cielo Sereno,Freddo
1323,2021-02-25 02:00:00,7.30,4.30,0,Cielo Sereno,Freddo
1324,2021-02-25 03:00:00,7.10,3.80,0,Cielo Sereno,Freddo
1325,2021-02-25 04:00:00,7.10,3.70,0,Cielo Sereno,Freddo
1326,2021-02-25 05:00:00,6.50,3.20,0,Cielo Sereno,Freddo
1327,2021-02-25 06:00:00,6.00,2.60,0,Cielo Sereno,Freddo
1328,2021-02-25 07:00:00,5.70,2.20,0,Cielo Sereno,Freddo
1329,2021-02-25 08:00:00,7.60,4.20,0,Cielo Sereno,Freddo
1330,2021-02-25 09:00:00,12.40,9.70,0,Cielo Sereno,Mite
1331,2021-02-25 10:00:00,15.40,13.10,0,Cielo Sereno,Mite
1332,2021-02-25 11:00:00,16.60,14.40,0,Cielo Sereno,Mite
1333,2021-02-25 12:00:00,17.40,15.40,0,Cielo Sereno,Mite
1334,2021-02-25 13:00:00,17.90,15.80,0,Cielo Sereno,Mite
1335,2021-02-25 14:00:00,18.20,16.40,0,Cielo Sereno,Mite
1336,2021-02-25 15:00:00,18.20,16.70,0,Cielo Sereno,Mite
1337,2021-02-25 16:00:00,17.80,16.70,0,Cielo Sereno,Mite
1338,2021-02-25 17:00:00,16.40,15.90,0,Cielo Sereno,Mite
1339,2021-02-25 18:00:00,15.80,14.70,0,Cielo Sereno,Mite
1340,2021-02-25 19:00:00,10.60,8.90,0,Cielo Sereno,Mite
1341,2021-02-25 20:00:00,9.60,8.00,0,Cielo Sereno,Freddo
1342,2021-02-25 21:00:00,7.10,5.10,0,Cielo Sereno,Freddo
1343,2021-02-25 22:00:00,6.70,4.50,0,Cielo Sereno,Freddo
1344,2021-02-25 23:00:00,6.30,4.10,0,Cielo Sereno,Freddo
1345,2021-02-26 00:00:00,5.80,3.40,0,Cielo Sereno,Freddo
1346,2021-02-26 01:00:00,5.40,2.90,0,Cielo Sereno,Freddo
1347,2021-02-26 02:00:00,5.50,2.70,0,Cielo Sereno,Freddo
1348,2021-02-26 03:00:00,5.40,2.60,0,Cielo Sereno,Freddo
1349,2021-02-26 04:00:00,4.90,2.10,0,Cielo Sereno,Freddo
1350,2021-02-26 05:00:00,4.20,1.40,0,Cielo Sereno,Freddo
1351,2021-02-26 06:00:00,3.80,1.10,0,Cielo Sereno,Freddo
1352,2021-02-26 07:00:00,3.40,0.70,0,Cielo Sereno,Freddo
1353,2021-02-26 08:00:00,5.70,2.80,0,Cielo Sereno,Freddo
1354,2021-02-26 09:00:00,11.50,9.40,0,Cielo Sereno,Mite
1355,2021-02-26 10:00:00,15.20,14.00,0,Cielo Sereno,Mite
1356,2021-02-26 11:00:00,16.80,15.30,0,Cielo Sereno,Mite
1357,2021-02-26 12:00:00,17.50,16.30,0,Cielo Sereno,Mite
1358,2021-02-26 13:00:00,17.50,16.30,0,Cielo Sereno,Mite
1359,2021-02-26 14:00:00,17.80,16.50,0,Cielo Sereno,Mite
1360,2021-02-26 15:00:00,17.90,16.50,0,Cielo Sereno,Mite
1361,2021-02-26 16:00:00,17.60,16.60,0,Cielo Sereno,Mite
1362,2021-02-26 17:00:00,15.80,15.40,0,Cielo Sereno,Mite
1363,2021-02-26 18:00:00,11.10,9.20,0,Cielo Sereno,Mite
1364,2021-02-26 19:00:00,10.80,9.20,0,Cielo Sereno,Mite
1365,2021-02-26 20:00:00,8.70,7.40,0,Cielo Sereno,Freddo
1366,2021-02-26 21:00:00,7.80,5.80,0,Cielo Sereno,Freddo
1367,2021-02-26 22:00:00,8.30,5.70,0,Cielo Sereno,Freddo
1368,2021-02-26 23:00:00,8.30,5.70,0,Cielo Sereno,Freddo
1369,2021-02-27 00:00:00,7.90,5.20,0,Cielo Sereno,Freddo
1370,2021-02-27 01:00:00,8.10,5.00,0,Cielo Sereno,Freddo
1371,2021-02-27 02:00:00,8.10,4.80,0,Cielo Sereno,Freddo
1372,2021-02-27 03:00:00,8.10,4.70,0,Cielo Sereno,Freddo
1373,2021-02-27 04:00:00,7.80,4.50,0,Cielo Sereno,Freddo
1374,2021-02-27 05:00:00,7.10,4.20,1,Nuvoloso,Freddo
1375,2021-02-27 06:00:00,6.30,3.60,1,Nuvoloso,Freddo
1376,2021-02-27 07:00:00,5.80,3.10,2,Nuvoloso,Freddo
1377,2021-02-27 08:00:00,7.20,5.10,3,Nuvoloso,Freddo
1378,2021-02-27 09:00:00,10.90,9.20,3,Nuvoloso,Mite
1379,2021-02-27 10:00:00,12.60,11.30,3,Nuvoloso,Mite
1380,2021-02-27 11:00:00,13.90,12.20,3,Nuvoloso,Mite
1381,2021-02-27 12:00:00,14.20,12.30,3,Nuvoloso,Mite
1382,2021-02-27 13:00:00,15.30,13.40,3,Nuvoloso,Mite
1383,2021-02-27 14:00:00,15.00,11.70,3,Nuvoloso,Mite
1384,2021-02-27 15:00:00,14.20,10.30,2,Nuvoloso,Mite
1385,2021-02-27 16:00:00,13.40,9.70,2,Nuvoloso,Mite
1386,2021-02-27 17:00:00,12.10,8.60,3,Nuvoloso,Mite
1387,2021-02-27 18:00:00,10.60,7.00,2,Nuvoloso,Mite
1388,2021-02-27 19:00:00,9.80,6.20,0,Cielo Sereno,Freddo
1389,2021-02-27 20:00:00,8.90,5.50,0,Cielo Sereno,Freddo
1390,2021-02-27 21:00:00,8.30,4.90,0,Cielo Sereno,Freddo
1391,2021-02-27 22:00:00,7.40,4.10,0,Cielo Sereno,Freddo
1392,2021-02-27 23:00:00,7.60,3.70,0,Cielo Sereno,Freddo
1393,2021-02-28 00:00:00,7.20,3.40,0,Cielo Sereno,Freddo
1394,2021-02-28 01:00:00,7.30,3.80,0,Cielo Sereno,Freddo
1395,2021-02-28 02:00:00,7.60,3.30,0,Cielo Sereno,Freddo
1396,2021-02-28 03:00:00,6.70,3.10,0,Cielo Sereno,Freddo
1397,2021-02-28 04:00:00,4.90,2.10,0,Cielo Sereno,Freddo
1398,2021-02-28 05:00:00,3.80,0.80,0,Cielo Sereno,Freddo
1399,2021-02-28 06:00:00,5.20,2.80,0,Cielo Sereno,Freddo
1400,2021-02-28 07:00:00,2.20,-0.70,0,Cielo Sereno,Freddo
1401,2021-02-28 08:00:00,4.70,2.50,0,Cielo Sereno,Freddo
1402,2021-02-28 09:00:00,6.40,4.50,0,Cielo Sereno,Freddo
1403,2021-02-28 10:00:00,8.10,5.70,0,Cielo Sereno,Freddo
1404,2021-02-28 11:00:00,9.30,6.30,1,Nuvoloso,Freddo
1405,2021-02-28 12:00:00,10.10,7.00,1,Nuvoloso,Mite
1406,2021-02-28 13:00:00,10.30,7.80,0,Cielo Sereno,Mite
1407,2021-02-28 14:00:00,11.00,8.30,1,Nuvoloso,Mite
1408,2021-02-28 15:00:00,11.20,8.40,0,Cielo Sereno,Mite
1409,2021-02-28 16:00:00,11.20,8.30,0,Cielo Sereno,Mite
1410,2021-02-28 17:00:00,10.60,8.20,0,Cielo Sereno,Mite
1411,2021-02-28 18:00:00,7.80,4.90,0,Cielo Sereno,Freddo
1412,2021-02-28 19:00:00,7.80,4.90,0,Cielo Sereno,Freddo
1413,2021-02-28 20:00:00,4.40,1.60,0,Cielo Sereno,Freddo
1414,2021-02-28 21:00:00,4.30,1.90,0,Cielo Sereno,Freddo
1415,2021-02-28 22:00:00,4.00,1.50,0,Cielo Sereno,Freddo
1416,2021-02-28 23:00:00,3.90,1.10,0,Cielo Sereno,Freddo
1417,2021-03-01 00:00:00,3.80,0.80,0,Cielo Sereno,Freddo
1418,2021-03-01 01:00:00,3.50,0.30,0,Cielo Sereno,Freddo
1419,2021-03-01 02:00:00,3.50,0.30,0,Cielo Sereno,Freddo
1420,2021-03-01 03:00:00,3.20,0.10,0,Cielo Sereno,Freddo
1421,2021-03-01 04:00:00,2.80,-0.30,0,Cielo Sereno,Freddo
1422,2021-03-01 05:00:00,3.00,-0.20,0,Cielo Sereno,Freddo
1423,2021-03-01 06:00:00,2.60,-0.60,0,Cielo Sereno,Freddo
1424,2021-03-01 07:00:00,2.30,-1.00,0,Cielo Sereno,Freddo
1425,2021-03-01 08:00:00,4.70,1.30,0,Cielo Sereno,Freddo
1426,2021-03-01 09:00:00,7.50,4.40,0,Cielo Sereno,Freddo
1427,2021-03-01 10:00:00,9.10,5.80,0,Cielo Sereno,Freddo
1428,2021-03-01 11:00:00,10.20,7.00,0,Cielo Sereno,Mite
1429,2021-03-01 12:00:00,11.10,8.40,0,Cielo Sereno,Mite
1430,2021-03-01 13:00:00,12.40,9.50,0,Cielo Sereno,Mite
1431,2021-03-01 14:00:00,12.80,10.00,0,Cielo Sereno,Mite
1432,2021-03-01 15:00:00,12.90,10.00,0,Cielo Sereno,Mite
1433,2021-03-01 16:00:00,12.80,10.10,0,Cielo Sereno,Mite
1434,2021-03-01 17:00:00,12.00,10.30,0,Cielo Sereno,Mite
1435,2021-03-01 18:00:00,11.60,8.60,0,Cielo Sereno,Mite
1436,2021-03-01 19:00:00,6.80,3.70,0,Cielo Sereno,Freddo
1437,2021-03-01 20:00:00,5.70,2.60,0,Cielo Sereno,Freddo
1438,2021-03-01 21:00:00,6.50,3.60,0,Cielo Sereno,Freddo
1439,2021-03-01 22:00:00,5.30,2.20,0,Cielo Sereno,Freddo
1440,2021-03-01 23:00:00,4.30,1.30,0,Cielo Sereno,Freddo
1441,2021-03-02 00:00:00,4.00,1.00,0,Cielo Sereno,Freddo
1442,2021-03-02 01:00:00,4.80,1.50,0,Cielo Sereno,Freddo
1443,2021-03-02 02:00:00,5.10,1.70,0,Cielo Sereno,Freddo
1444,2021-03-02 03:00:00,4.80,1.30,0,Cielo Sereno,Freddo
1445,2021-03-02 04:00:00,4.20,0.80,0,Cielo Sereno,Freddo
1446,2021-03-02 05:00:00,4.10,0.70,0,Cielo Sereno,Freddo
1447,2021-03-02 06:00:00,4.10,0.60,0,Cielo Sereno,Freddo
1448,2021-03-02 07:00:00,3.80,0.30,0,Cielo Sereno,Freddo
1449,2021-03-02 08:00:00,5.70,2.30,0,Cielo Sereno,Freddo
1450,2021-03-02 09:00:00,8.00,4.80,0,Cielo Sereno,Freddo
1451,2021-03-02 10:00:00,9.70,6.80,0,Cielo Sereno,Freddo
1452,2021-03-02 11:00:00,11.10,8.50,0,Cielo Sereno,Mite
1453,2021-03-02 12:00:00,12.10,10.20,0,Cielo Sereno,Mite
1454,2021-03-02 13:00:00,12.90,11.30,0,Cielo Sereno,Mite
1455,2021-03-02 14:00:00,13.60,11.70,0,Cielo Sereno,Mite
1456,2021-03-02 15:00:00,13.90,11.40,0,Cielo Sereno,Mite
1457,2021-03-02 16:00:00,13.70,11.30,0,Cielo Sereno,Mite
1458,2021-03-02 17:00:00,12.80,11.50,0,Cielo Sereno,Mite
1459,2021-03-02 18:00:00,12.40,10.40,0,Cielo Sereno,Mite
1460,2021-03-02 19:00:00,7.90,5.90,0,Cielo Sereno,Freddo
1461,2021-03-02 20:00:00,7.30,5.10,0,Cielo Sereno,Freddo
1462,2021-03-02 21:00:00,4.70,2.20,0,Cielo Sereno,Freddo
1463,2021-03-02 22:00:00,3.20,0.60,0,Cielo Sereno,Freddo
1464,2021-03-02 23:00:00,2.80,-0.20,0,Cielo Sereno,Freddo
1465,2021-03-03 00:00:00,2.40,-0.70,0,Cielo Sereno,Freddo
1466,2021-03-03 01:00:00,3.80,0.30,0,Cielo Sereno,Freddo
1467,2021-03-03 02:00:00,2.70,-0.80,0,Cielo Sereno,Freddo
1468,2021-03-03 03:00:00,2.20,-1.40,0,Cielo Sereno,Freddo
1469,2021-03-03 04:00:00,1.60,-2.00,0,Cielo Sereno,Freddo
1470,2021-03-03 05:00:00,0.90,-2.70,0,Cielo Sereno,Freddo
1471,2021-03-03 06:00:00,0.50,-3.10,0,Cielo Sereno,Freddo
1472,2021-03-03 07:00:00,0.80,-3.00,0,Cielo Sereno,Freddo
1473,2021-03-03 08:00:00,4.90,1.30,0,Cielo Sereno,Freddo
1474,2021-03-03 09:00:00,9.20,6.90,0,Cielo Sereno,Freddo
1475,2021-03-03 10:00:00,12.50,10.90,0,Cielo Sereno,Mite
1476,2021-03-03 11:00:00,13.70,11.70,0,Cielo Sereno,Mite
1477,2021-03-03 12:00:00,14.60,12.80,0,Cielo Sereno,Mite
1478,2021-03-03 13:00:00,14.60,12.70,0,Cielo Sereno,Mite
1479,2021-03-03 14:00:00,14.90,12.80,2,Nuvoloso,Mite
1480,2021-03-03 15:00:00,14.90,12.40,1,Nuvoloso,Mite
1481,2021-03-03 16:00:00,14.50,12.20,0,Cielo Sereno,Mite
1482,2021-03-03 17:00:00,13.90,12.00,0,Cielo Sereno,Mite
1483,2021-03-03 18:00:00,13.10,10.90,0,Cielo Sereno,Mite
1484,2021-03-03 19:00:00,7.70,5.40,0,Cielo Sereno,Freddo
1485,2021-03-03 20:00:00,7.10,5.10,0,Cielo Sereno,Freddo
1486,2021-03-03 21:00:00,5.20,3.10,0,Cielo Sereno,Freddo
1487,2021-03-03 22:00:00,4.00,1.30,0,Cielo Sereno,Freddo
1488,2021-03-03 23:00:00,4.80,1.70,0,Cielo Sereno,Freddo
1489,2021-03-04 00:00:00,5.60,2.20,0,Cielo Sereno,Freddo
1490,2021-03-04 01:00:00,6.20,2.60,0,Cielo Sereno,Freddo
1491,2021-03-04 02:00:00,5.90,2.10,1,Nuvoloso,Freddo
1492,2021-03-04 03:00:00,5.70,1.80,1,Nuvoloso,Freddo
1493,2021-03-04 04:00:00,5.40,1.30,1,Nuvoloso,Freddo
1494,2021-03-04 05:00:00,5.00,0.90,1,Nuvoloso,Freddo
1495,2021-03-04 06:00:00,4.80,0.60,2,Nuvoloso,Freddo
1496,2021-03-04 07:00:00,4.90,0.70,3,Nuvoloso,Freddo
1497,2021-03-04 08:00:00,7.40,3.50,3,Nuvoloso,Freddo
1498,2021-03-04 09:00:00,10.80,7.50,3,Nuvoloso,Mite
1499,2021-03-04 10:00:00,12.80,10.10,2,Nuvoloso,Mite
1500,2021-03-04 11:00:00,13.50,10.80,2,Nuvoloso,Mite
1501,2021-03-04 12:00:00,14.10,12.00,1,Nuvoloso,Mite
1502,2021-03-04 13:00:00,14.40,12.50,1,Nuvoloso,Mite
1503,2021-03-04 14:00:00,14.90,12.90,0,Cielo Sereno,Mite
1504,2021-03-04 15:00:00,15.10,12.80,2,Nuvoloso,Mite
1505,2021-03-04 16:00:00,14.60,12.30,2,Nuvoloso,Mite
1506,2021-03-04 17:00:00,13.60,12.40,2,Nuvoloso,Mite
1507,2021-03-04 18:00:00,13.00,11.40,1,Nuvoloso,Mite
1508,2021-03-04 19:00:00,10.40,7.20,2,Nuvoloso,Mite
1509,2021-03-04 20:00:00,9.90,5.70,2,Nuvoloso,Freddo
1510,2021-03-04 21:00:00,9.40,5.50,0,Cielo Sereno,Freddo
1511,2021-03-04 22:00:00,8.90,4.90,0,Cielo Sereno,Freddo
1512,2021-03-04 23:00:00,8.60,5.00,0,Cielo Sereno,Freddo
1513,2021-03-05 00:00:00,8.40,5.20,0,Cielo Sereno,Freddo
1514,2021-03-05 01:00:00,8.60,5.10,1,Nuvoloso,Freddo
1515,2021-03-05 02:00:00,8.60,5.20,1,Nuvoloso,Freddo
1516,2021-03-05 03:00:00,8.40,5.30,2,Nuvoloso,Freddo
1517,2021-03-05 04:00:00,9.00,6.00,1,Nuvoloso,Freddo
1518,2021-03-05 05:00:00,8.90,6.10,2,Nuvoloso,Freddo
1519,2021-03-05 06:00:00,9.10,6.30,3,Nuvoloso,Freddo
1520,2021-03-05 07:00:00,9.40,6.40,1,Nuvoloso,Freddo
1521,2021-03-05 08:00:00,10.00,7.50,1,Nuvoloso,Mite
1522,2021-03-05 09:00:00,11.80,9.90,1,Nuvoloso,Mite
1523,2021-03-05 10:00:00,13.10,11.20,1,Nuvoloso,Mite
1524,2021-03-05 11:00:00,13.80,12.10,1,Nuvoloso,Mite
1525,2021-03-05 12:00:00,14.50,12.70,1,Nuvoloso,Mite
1526,2021-03-05 13:00:00,14.50,12.60,1,Nuvoloso,Mite
1527,2021-03-05 14:00:00,14.20,12.40,1,Nuvoloso,Mite
1528,2021-03-05 15:00:00,14.80,13.30,2,Nuvoloso,Mite
1529,2021-03-05 16:00:00,14.80,13.10,2,Nuvoloso,Mite
1530,2021-03-05 17:00:00,14.00,12.20,2,Nuvoloso,Mite
1531,2021-03-05 18:00:00,11.80,9.90,2,Nuvoloso,Mite
1532,2021-03-05 19:00:00,9.80,7.50,51,Pioggia,Freddo
